id,Ad date,Address,Air conditioning,Balcony,Bathrooms,Unnamed: 6,Condition,Floor,Floor area,Furniture,Garage,Garden,Heating,Kitchen,Lift,Monthly charges,Price,Property type,Ref.,Rental income,Rooms,Terrace,Total floors,Zone
dbdd4e82418c429e90297f5cda97200f,4/8/2019,"CORSO PESCHIERA,  Torino",,Yes,1,,nuovo / in costruzione,3,70m²,,,,Communal,,Yes,,182,whole estate,190113_id_4846,,3,,8.0,"Borgo San Paolo, Cenisia"
a05e89a78f464b25963d48706e965753,17/05/2019,"piazza Cirene,  Torino",,Yes,1,,excellent/refurbished,6,120m²,Unfurnished,parking space,Nothing,Communal,Livable,Yes,60 € mensili,140,whole estate,-1966064,,5,,8.0,
ccad039370894e24990658778f5f6897,5/8/2019,"Piazzetta Visitazione,  Torino",,Yes,1,,excellent/refurbished,1,103m²,Unfurnished,1 car,Nothing,Autonomous,Livable,,50 € mensili,295,whole estate,,,4,,3.0,Centro
f9a1b4d0b68640eeb8741cd2f1b162b5,3/1/2019,"Corso Enrico Tazzoli 170, Torino",,,1,,buono / abitabile,6,40m²,Furnished,no,Nothing,Communal,Kitchenette,Yes,,50,whole estate,,Yes,1,,6.0,"Santa Rita, Mirafiori Nord"
1b06decd90054558a1cdcf450f8fc12a,24/05/2019,"Via Orbetello 85, Torino",,Yes,1,,buono / abitabile,1,55m²,Unfurnished,no,Nothing,Communal,A vista,Yes,50 € mensili,75,whole estate,,,2,,6.0,"Le Vallette, Lucento, Madonna di Campagna"
bad3f171f48440709dc8a335512480ae,29/07/2019,Torino,,Yes,1,,nuovo / in costruzione,raised floor,55m²,Unfurnished,no,Nothing,Communal,Livable,Yes,42 € mensili,64,whole estate,40203909,Yes,2,,5.0,"Lingotto, Nizza Millefonti"
572a59248c1d4eaaa5d074078dfb76d3,2/8/2019,"Via Ugo Ceresero 20, Torino",,Yes,1,,to be refurbished,1,75m²,Unfurnished,no,Nothing,Communal,Kitchenette,,,69,whole estate,SG69,,2,,2.0,"Barriera di Lanzo, Falchera, Barca, Bertolla"
eb3531464186412388ade1c0dbe890d5,10/8/2019,"Lungo Po Cadorna,  Torino",,,3,,buono / abitabile,,247m²,,no,,,Livable,,,890,whole estate,9096,,5,Yes,,Centro
5d58181cec704701bfff26ca74ef44f3,15/03/2019,"Corso Regina Margherita 497, Torino",,,2,,excellent/refurbished,Ground floor,164m²,Unfurnished,1 car,Owner,Autonomous,Livable,,50 € mensili,248,whole estate,V003223,,5,Yes,2.0,"Le Vallette, Lucento, Madonna di Campagna"
9544aa812ba249c3a297ae6ffb91ab6c,17/07/2019,"via Cherubini 53,  Torino",,Yes,1,,buono / abitabile,3,55m²,Unfurnished,no,Nothing,Communal,Small kitchen,Yes,50 € mensili,55,whole estate,cherubini53 (2542828),,2,,5.0,
a358db7b82694ed287b05db14fb1bc9a,22/11/2018,Torino,,Yes,1,,buono / abitabile,3,45m²,Unfurnished,no,Nothing,Autonomous,Livable,,75 € mensili,45,whole estate,134,,2,,3.0,
06d7fbadd0d24cc49e65cf04ec0b85bd,15/07/2019,"Via Brunetta 3, Torino",,Yes,1,,excellent/refurbished,1,95m²,Unfurnished,,Nothing,Autonomous,Livable,,800 € mensili,250,whole estate,,,4,Yes,1.0,"Borgo San Paolo, Cenisia"
66f7c5d933e74ebf9e6d99a47181b2eb,4/8/2019,"SAGRA DI SAN MICHELE,  Torino",,Yes,1,,nuovo / in costruzione,,83m²,,,,Communal,,Yes,,163,whole estate,190208_id_4991,,3,,4.0,"Pozzo Strada, Parella"
04def3925b9145cc9cccc71aeb133262,3/5/2019,"Strada Lanzo 160,  Torino",,Yes,2,,buono / abitabile,5,103m²,Furnished,1 car,Shared,Communal,Livable,Yes,117 € mensili,180,whole estate,VT184 (2133031),,4,,7.0,"Barriera di Lanzo, Falchera, Barca, Bertolla"
e6b2050f01b9473ca0f0aea967d56bfa,1/8/2019,"Corso San Maurizio 61, Torino",,,1,,excellent/refurbished,3,40m²,Partly Furnished,no,Nothing,Autonomous,Livable,,27 € mensili,73,whole estate,sanma725,Yes,2,,3.0,"Regio Parco, Vanchiglia, Vanchiglietta"
a346de3ed216482d8c1b7800816c2a1e,23/05/2019,"via rio de janeiro 32,  Torino",,Yes,2,,excellent/refurbished,last floor,128m²,,no,Nothing,Communal,Small kitchen,Yes,,295,,7621 (2436253),,>5,Yes,5.0,
e079758869754cd5abbd4ca8f2521c50,10/8/2019,"Via Crescentino, 25,  Torino",,Yes,2,,buono / abitabile,2,166m²,,2+ cars,,Communal,Livable,Yes,190 € mensili,215,whole estate,9090,,4,Yes,2.0,"Aurora, Barriera di Milano, Rebaudengo"
fdbaed5c29be43cc99a63ed833946528,22/07/2019,"Via Stradella 40, Torino",,,1,,,,44m²,,,,,Livable,,,30,whole estate,,,2,,,"Borgo Vittoria, Parco Dora"
a515f97cee074a70b07e0343a11e09ca,14/05/2019,"piazza filzi,  Torino",,Yes,1,,to be refurbished,raised floor,70m²,Unfurnished,no,Owner,Communal,Livable,,60 € mensili,75,whole estate,40131504,,3,,4.0,"Lingotto, Nizza Millefonti"
8c6e3cdcfa23478da46b7640538ae105,28/03/2019,"Corso Belgio 28, Torino",,Yes,1,,to be refurbished,2,80m²,Unfurnished,no,Nothing,Communal,Livable,Yes,50 € mensili,125,whole estate,,,4,,4.0,"Regio Parco, Vanchiglia, Vanchiglietta"
0af9dcd4bbe044228e1dd1d2db636c5c,2/8/2019,"via Boston 22,  Torino",,Yes,1,,excellent/refurbished,raised floor,104m²,Unfurnished,,Shared,Communal,Small kitchen,Yes,85 € mensili,168,whole estate,011/0601628 (2476478),,4,,6.0,"Santa Rita, Mirafiori Nord"
dcd804de34554c26a9f9b09fee34e72c,11/7/2019,"Via Sesia 39, Torino",,Yes,1,,buono / abitabile,2,61m²,Partly Furnished,no,Nothing,Autonomous,Livable,,60 € mensili,33.9,whole estate,ses37,,3,,2.0,"Aurora, Barriera di Milano, Rebaudengo"
6e35756a6f02416bb9d0a3e9cb4ba5b8,4/8/2019,"CORSO MONCALIERI,  Torino",,Yes,2,,nuovo / in costruzione,1,110m²,,,,Communal,,,,266,whole estate,190624_id_5965,,4,,3.0,"Cavoretto, Gran Madre"
fcdf77622380416db940df932cce70fc,2/7/2019,"Via GORIZIA, 87,  Torino",,Yes,1,,to be refurbished,6,55m²,Unfurnished,no,Nothing,Communal,Livable,Yes,57 € mensili,72,whole estate,gorizia 87VRG,,2,,7.0,"Santa Rita, Mirafiori Nord"
03d13dfebd614aad8fe4aa0058727826,9/7/2019,"Piazza Conti di Rebaudengo 19, Torino",,Yes,1,,to be refurbished,7,100m²,Furnished,no,,Communal,Livable,Yes,70 € mensili,95,whole estate,REBAUDENGO 19,,4,Yes,8.0,"Aurora, Barriera di Milano, Rebaudengo"
5a8bdc5c8a544235a77ef760549b0fff,4/8/2019,"VIA POZZO STRADA,  Torino",,Yes,1,,nuovo / in costruzione,2,70m²,,,,Autonomous,,Yes,,180,whole estate,190721_id_6108,,3,,5.0,"Pozzo Strada, Parella"
884e678588da4c1da419cec92a96e2c2,8/8/2019,"Via Parella 13, Torino",,Yes,1,,buono / abitabile,4,90m²,Unfurnished,no,Nothing,Autonomous,Livable,,45 € mensili,65,whole estate,,,4,,4.0,"Aurora, Barriera di Milano, Rebaudengo"
06a4cc9f09994f368dc2e9994ca6bb8b,4/8/2019,"VIA BELLEZIA,  Torino",,Yes,2,,nuovo / in costruzione,3,130m²,,,,Autonomous,,Yes,,438,whole estate,190604_id_5805,,5,,4.0,Centro
2a8682caece64168afac947f81dbb7ae,2/8/2019,"Via Alfonso Ogliaro 13, Torino",,Yes,1,,buono / abitabile,2,85m²,Unfurnished,no,Nothing,Communal,Livable,Yes,,98,whole estate,002642290/18ESLUogliaroTOLZ,,3,,5.0,"Santa Rita, Mirafiori Nord"
7af23032abdd46d1b4f46e7cbf94a7cf,6/8/2019,Torino,,Yes,1,,excellent/refurbished,4,99m²,Furnished,no,Nothing,Autonomous,Livable,Yes,100 € mensili,209,whole estate,20551274-4,,3,,4.0,"Lingotto, Nizza Millefonti"
aad7e4e30a2c4b46b8703600b377cdd1,19/07/2019,"Via Nicolò Barberis,  Torino",,Yes,2,,buono / abitabile,2,104m²,Unfurnished,2+ cars,Nothing,Autonomous,Livable,Yes,116 € mensili,179,whole estate,40091540,,>5,,2.0,"Le Vallette, Lucento, Madonna di Campagna"
5d33b67e57c947adb02e4e42230e642a,20/03/2019,"Via Santhià 6, Torino",,Yes,1,,to be refurbished,raised floor,70m²,Unfurnished,no,Nothing,Communal,Livable,,70 € mensili,55,whole estate,110,,3,,3.0,"Aurora, Barriera di Milano, Rebaudengo"
9082134af7fc45b28730df98b5ac0a70,23/01/2019,"Corso Emilia 26, Torino",,Yes,1,,,1,75m²,Unfurnished,no,Nothing,Communal,Livable,Yes,60 € mensili,79,whole estate,EMILIA,,3,,6.0,"Aurora, Barriera di Milano, Rebaudengo"
4ad459ebabe542e1a52e988904703113,24/07/2019,"corso Novara,  Torino",,Yes,1,,excellent/refurbished,2,74m²,Unfurnished,1 car,Nothing,Autonomous,Livable,,40 € mensili,100,whole estate,Trilocale zona Aurora (2416122),,3,,3.0,
dbba975258034471afcfcb2242f5c372,12/6/2019,"Via delle Pervinche 61, Torino",,Yes,1,,excellent/refurbished,1,110m²,,parking space,Shared,Communal,Livable,,79 € mensili,150,whole estate,,,4,Yes,,"Le Vallette, Lucento, Madonna di Campagna"
5a5a0a9c4d7b42879b849031d0ebbb87,20/06/2019,"Via Pellice 2, Torino",,Yes,1,,excellent/refurbished,4,40m²,Partly Furnished,no,Nothing,Autonomous,Livable,Yes,50 € mensili,89,whole estate,pellice 2,Yes,2,,4.0,"Borgo San Paolo, Cenisia"
e1cecedfdfff40e6ad13bc86fbb2daf0,9/8/2019,"via Exilles 82,  Torino",,,1,,buono / abitabile,last floor,62m²,Furnished,no,Nothing,Autonomous,A vista,,58 € mensili,56,whole estate,dd56 (2569077),,2,Yes,4.0,
29b5c35fb5994487aea00bf956ba2024,27/06/2019,"Via Eusebio Bava 8, Torino",,,1,,nuovo / in costruzione,Ground floor,58m²,Unfurnished,,,Communal,,,90 € mensili,162,whole estate,21341002-806,Yes,2,,2.0,Centro
f25a810606fe416891ec78d224a5b2fe,5/7/2019,"via Pergolesi 176,  Torino",,Yes,1,,to be refurbished,5,45m²,Unfurnished,no,Nothing,Communal,Small kitchen,Yes,,63,,Via Pergolesi (2555296),,2,,7.0,
a43aaf3cab614295a64cb163e614aae4,12/7/2019,"Corso Trapani 34, Torino",,Yes,1,,buono / abitabile,4,60m²,Unfurnished,,,Communal,Small kitchen,Yes,800 € mensili,112,whole estate,,,2,,7.0,"Pozzo Strada, Parella"
8657d6776d4f46459a9b3ebf15420f02,18/06/2019,"Via Villar Focchiardo 12BIS, Torino",,Yes,2,,nuovo / in costruzione,last floor,131m²,Unfurnished,no,Nothing,Communal,Livable,Yes,80 € mensili,350,whole estate,118,,5,,5.0,"Borgo San Paolo, Cenisia"
c1901492dad446558d0e8858fee455ba,24/07/2019,"via degli artisti 30 bis,  Torino",,Yes,1,,excellent/refurbished,1,55m²,Unfurnished,no,Nothing,Communal,Livable,,40 € mensili,110,whole estate,A18 (2484238),,2,,5.0,
5780e84a4bec46de918b0cb8250f342f,23/07/2019,"Via Viverone 13, Torino",,Yes,,,buono / abitabile,,70m²,,,Owner,,Kitchenette,,,163,whole estate,,,3,,4.0,"Pozzo Strada, Parella"
bf4a13e4cfb641f79b7b0c71c7cb36fd,10/8/2019,"Via Monginevro, 138,  Torino",,Yes,1,,excellent/refurbished,2,60m²,,no,,Communal,,Yes,54 € mensili,99,whole estate,9009,,2,,6.0,"Pozzo Strada, Parella"
8500ed7819024f00832b60bf9556fb88,5/6/2019,"Via Abate Antonio Vassalli Eandi, 17,  Torino",,,1,,excellent/refurbished,Ground floor,70m²,Unfurnished,no,Nothing,Autonomous,Kitchenette,,,198,whole estate,ZM1003005,,3,,1.0,"Campidoglio, San Donato, Cit Turin"
2e1ccf1751f0435bafaa5acd546103da,19/06/2019,"Corso Benedetto Brin 27, Torino",,Yes,1,,to be refurbished,2,69m²,Unfurnished,no,Nothing,Communal,Livable,Yes,45 € mensili,Prezzosurichiesta,whole estate,corsobrin,,3,,5.0,"Borgo Vittoria, Parco Dora"
06249b80f3464b34bb5f031ac283b789,10/7/2019,"Via Baltimora 5, Torino",Yes,Yes,1,,nuovo / in costruzione,1,67m²,,no,Shared,Autonomous,Livable,Yes,75 € mensili,230,whole estate,,,2,,,"Santa Rita, Mirafiori Nord"
da3c3b89dc1b4736af746562c0edd70a,20/05/2019,"via gottardo  107,  Torino",,Yes,1,,excellent/refurbished,5,90m²,Unfurnished,no,Nothing,Communal,Kitchenette,Yes,,165,whole estate,7396 (2108323),,5,Yes,5.0,
f64195d57c764b158c992536612a04ff,3/8/2019,"via Breglio,  Torino",,Yes,1,,excellent/refurbished,last floor,85m²,,1 car,Nothing,Communal,A vista,Yes,1 € mensili,150,whole estate,-1974940,,3,,6.0,
8cb56e2f1d8943ce89c3ed015eaf2b9e,26/01/2019,"via Baltea,  Torino",,Yes,1,,to be refurbished,1,46m²,Unfurnished,no,Nothing,Autonomous,Small kitchen,,40 € mensili,29,whole estate,balt37 (2225524),,2,,3.0,"Aurora, Barriera di Milano, Rebaudengo"
e6cfd048df8248d9ad3d5a1adb0da1a0,9/7/2019,"Via Mottarone 4, Torino",,Yes,1,,,,45m²,,,,,,,,15,whole estate,,,2,,,"Aurora, Barriera di Milano, Rebaudengo"
7b5b363d925b401988a2584ea65a8b9d,22/05/2019,"Via Amedeo Peyron 15, Torino",,,1,,buono / abitabile,raised floor,23m²,Furnished,no,Nothing,Communal,,Yes,25 € mensili,59,whole estate,1670413,,1,,4.0,"Campidoglio, San Donato, Cit Turin"
e8f20484748a4da595cf92547c639852,11/7/2019,"Via Francesco Morosini 20BIS, Torino",,Yes,1,,to be refurbished,raised floor,80m²,Unfurnished,no,Shared,Communal,Livable,Yes,88 € mensili,200,whole estate,Morosini 20 bis,Yes,3,Yes,5.0,"Crocetta, San Secondo"
3cd7ba08563f48008fbea3f551476a65,20/03/2019,"Viale Enrico Thovez 40/39, Torino",,Yes,2,,nuovo / in costruzione,2,170m²,Unfurnished,2+ cars,Nothing,Autonomous,Livable,Yes,,690,whole estate,,,>5,Yes,2.0,
a395be1d2e4944c98eb2b78560a1d27f,19/07/2019,"Via Baltimora 130, Torino",,Yes,1,,buono / abitabile,6,80m²,Unfurnished,no,Nothing,Communal,Livable,Yes,90 € mensili,179,whole estate,RIF. 18/19,,4,,6.0,"Santa Rita, Mirafiori Nord"
78ef3104761f4ae29d8dbfbf159470a5,15/07/2019,"Via Vallarsa 36, Torino",,Yes,1,,buono / abitabile,1,55m²,Unfurnished,no,Nothing,Communal,Livable,,40 € mensili,65,whole estate,La Chiave Immobiliare,,2,,4.0,
d0507d3bfe4640f2b01ae22c553dbd90,11/2/2019,"Via Gaglianico 25, Torino",,Yes,1,,buono / abitabile,4,50m²,Unfurnished,,,Autonomous,Small kitchen,,,42,whole estate,15,,2,,4.0,"Pozzo Strada, Parella"
958454059e3b482ba19fa98612e47509,9/4/2018,"via Stradella 245,  Torino",,Yes,1,,buono / abitabile,2,85m²,Partly Furnished,no,Nothing,Communal,Small kitchen,Yes,60 € mensili,90,whole estate,Stradella (1219205),,4,Yes,6.0,"Le Vallette, Lucento, Madonna di Campagna"
e69f8f651e4f4f489bf56118febd339d,26/06/2019,"Via Giacomo Medici 110, Torino",,Yes,1,,,3,75m²,,,,Autonomous,Small kitchen,,900 € mensili,98,whole estate,,,3,,3.0,"Pozzo Strada, Parella"
22c7b531b1cf4cf0bfdd946107257257,6/6/2019,"via san paolo, 96,  Torino",,Yes,1,,,2,45m²,,,,Autonomous,Livable,,,53,,22006049,,2,,4.0,"Borgo San Paolo, Cenisia"
046a42ddcd0e46f5955547322b90a455,11/6/2019,"Via Malone 4, Torino",,Yes,2,,excellent/refurbished,4,110m²,Unfurnished,no,Shared,Autonomous,Livable,Yes,900 € mensili,148,whole estate,Malone 4,,4,Yes,4.0,"Aurora, Barriera di Milano, Rebaudengo"
7a370d3c9c2c491787675093631b43e5,9/7/2019,"Corso Luigi d'Albertis 12, Torino",,Yes,1,,buono / abitabile,6,178m²,Unfurnished,2+ cars,Shared,Autonomous,Livable,Yes,159 € mensili,460,whole estate,To031,,>5,Yes,6.0,"Pozzo Strada, Parella"
d40b0a5461374b4c9a98e10779d69ad6,20/05/2019,"via rosario di santa fè  37,  Torino",,Yes,1,,buono / abitabile,4,60m²,,no,Nothing,Communal,Livable,Yes,,90,,7625 (2438715),,2,,7.0,
c6ea889c58d94fbe87fc38748550a003,29/07/2019,"Via Passo Buole 65, Torino",,Yes,1,,buono / abitabile,Ground floor,55m²,Unfurnished,no,Nothing,Communal,,Yes,108 € mensili,70,,40131526,,2,,7.0,"Santa Rita, Mirafiori Nord"
605da19254494bc7a0edb6808222c99f,28/12/2018,"via San Marino  25,  Torino",Yes,Yes,2,,excellent/refurbished,1,130m²,Unfurnished,1 car,Nothing,Communal,Livable,Yes,,288,,VIA SAN MARINO (2064542),,5,,6.0,"Santa Rita, Mirafiori Nord"
e6e143d86e71479faff40dbe0a0d4b2f,2/8/2019,"Via Carrù 14, Torino",,Yes,1,,buono / abitabile,4,65m²,Unfurnished,no,Nothing,Autonomous,Small kitchen,,68 € mensili,89,whole estate,,,3,,4.0,"Borgo San Paolo, Cenisia"
a1421499c7854e10a2362c49ecec5fbc,17/07/2019,"Corso Orbassano 90, Torino",,Yes,2,,excellent/refurbished,3,150m²,Unfurnished,no,Nothing,Communal,Livable,Yes,100 € mensili,280,whole estate,,,4,,6.0,"Santa Rita, Mirafiori Nord"
37d1da47c6cd434682b3a5bed669b477,22/07/2019,"Via Sette Comuni,  Torino",,Yes,1,,buono / abitabile,3,45m²,Unfurnished,no,Nothing,Communal,Small kitchen,Yes,50 € mensili,55,whole estate,554,,2,,6.0,Mirafiori Sud
b14e404b84044aed98c48176ca2b9a1e,2/8/2019,"Via Rivalta 23, Torino",,Yes,1,,,,61m²,,,,,Livable,,,64.8,whole estate,,,3,,,"Borgo San Paolo, Cenisia"
410c6b15fd68477b9fa6ada9f705c9d7,22/07/2019,"Corso Giulio Cesare 7, Torino",,,1,,,,88m²,,,,,Livable,,,69.386,whole estate,,,3,,,"Aurora, Barriera di Milano, Rebaudengo"
3008187379e6499291774abec9120e92,4/8/2019,"VIA LESSONA,  Torino",,Yes,1,,nuovo / in costruzione,5,75m²,,,,Communal,,Yes,,174,whole estate,190512_id_5513,,3,,7.0,"Pozzo Strada, Parella"
3636717e34ba49d4977668457047852f,5/8/2019,"Corso Grosseto,  Torino",,Yes,1,,buono / abitabile,4,60m²,,,Shared,Communal,Livable,Yes,,79,whole estate,40177668,,2,,9.0,
ff0f991c733b463ca60ee0bb50c55efd,8/8/2019,"via Vanchiglia,  Torino",,Yes,1,,excellent/refurbished,,87m²,,no,Nothing,Autonomous,Livable,,80 € mensili,230,whole estate,gll (2568882),,3,,,
27c6ce2869db444a88d332d35ea28a26,20/12/2018,"Via Giordano Bruno 53/A, Torino",,Yes,1,,excellent/refurbished,5,75m²,Unfurnished,,Nothing,Autonomous,Livable,Yes,77 € mensili,175,whole estate,856,,2,,7.0,"Lingotto, Nizza Millefonti"
2ef0c8ce8b124a43be11a5b36e160365,18/04/2019,"Strada della Commenda 7/11, Torino",,Yes,2,,excellent/refurbished,Ground floor,200m²,,2+ cars,,Autonomous,Livable,,,295,whole estate,,,5,Yes,1.0,"Le Vallette, Lucento, Madonna di Campagna"
5bd4130f74ba483c9be570ee7491f169,28/07/2017,"Via Madama Cristina,  Torino",,,1,,excellent/refurbished,6,45m²,Furnished,no,Nothing,Communal,Kitchenette,Yes,,145,whole estate,SCB 00014,,1,Yes,6.0,San Salvario
5d6789aa52b141b5a4030596ecda7d69,9/7/2019,"Via Zandonai  21,  Torino",,Yes,1,,excellent/refurbished,5,110m²,,,,Communal,Livable,Yes,,165,whole estate,-2556472,,4,,6.0,
ef2dca6dee354f0cbcc71a4ee9203d17,4/8/2019,"VIA ARQUATA,  Torino",,Yes,1,,nuovo / in costruzione,2,70m²,,,,Autonomous,,,,157,whole estate,190106_id_4663,,3,,4.0,"Crocetta, San Secondo"
3c66513b5fcb427ca8c8daf683dc0334,24/06/2019,"Corso Molise 32, Torino",,Yes,1,,buono / abitabile,9,100m²,,1 car,Shared,,Livable,Yes,,110,whole estate,,,4,,9.0,"Le Vallette, Lucento, Madonna di Campagna"
cb4a5c43e6894b31877b96512ccc951c,4/8/2019,"VIA SOMMARIVA,  Torino",,Yes,1,,nuovo / in costruzione,2,75m²,,,,Communal,,Yes,62 € mensili,159,whole estate,190728_id_6201,,3,,6.0,"Lingotto, Nizza Millefonti"
f760a22299a944379edcf9dcc2afa09c,1/8/2019,"Via Novalesa 2, Torino",,,1,,excellent/refurbished,4,50m²,Partly Furnished,no,Nothing,Autonomous,Kitchenette,,75 € mensili,58,whole estate,40179089,Yes,2,,4.0,"Borgo San Paolo, Cenisia"
4036d4f046af4ef0bf9896079b6a3a82,4/4/2019,"Via Fossata 7, Torino",,,1,,excellent/refurbished,Ground floor,75m²,Partly Furnished,,,Autonomous,Livable,,,75,whole estate,FOSSATA PR,,3,,5.0,"Aurora, Barriera di Milano, Rebaudengo"
33e514a0ff1a4ac0bdabd8ab86c31f23,31/07/2019,"Corso Regina Margherita 227, Torino",,,1,,nuovo / in costruzione,Ground floor,60m²,Unfurnished,no,Nothing,Communal,Livable,Yes,30 € mensili,69,whole estate,100,,2,,4.0,"Campidoglio, San Donato, Cit Turin"
82410bfbddb54c5cb164877f4750fa7b,17/06/2019,"Corso Novara 7, Torino",,Yes,1,,excellent/refurbished,3,97m²,Unfurnished,no,Nothing,Autonomous,Livable,,70 € mensili,86,whole estate,,,4,,4.0,"Aurora, Barriera di Milano, Rebaudengo"
37522b124296472ebde0c86f21057bc8,8/7/2019,"corso Rosselli 105/10/F,  Torino",,Yes,1,,buono / abitabile,8,89m²,Partly Furnished,no,Nothing,Communal,Livable,Yes,65 € mensili,189,whole estate,-2525225,,3,,9.0,"Santa Rita, Mirafiori Nord"
433f2ef408bd4c13ba2816246468d183,10/8/2019,"Corso Francia, 43 Bis,  Torino",Yes,Yes,2,,excellent/refurbished,last floor,230m²,,2+ cars,Shared,Autonomous,Kitchenette,Yes,250 € mensili,570,whole estate,1633,,5,Yes,6.0,"Campidoglio, San Donato, Cit Turin"
b9117614a1f94cb588389931b73ba464,9/8/2019,"via Ventimiglia 76,  Torino",,Yes,1,,to be refurbished,raised floor,74m²,Unfurnished,no,Nothing,Communal,Livable,Yes,120 € mensili,140,whole estate,ventimiglia (2569094),,4,,5.0,
880422cef0fe4653b273471dc8f5632a,2/8/2019,"Corso Moncalieri 271,  Torino",,Yes,1,,nuovo / in costruzione,last floor,83m²,Unfurnished,1 car,Shared,Communal,Kitchenette,Yes,,335,whole estate,M5 (2415035),,3,,5.0,"Cavoretto, Gran Madre"
d732eceddc324533b09906f95f44851e,1/4/2019,"corso cincinnato 173,  Torino",,Yes,1,,excellent/refurbished,3,50m²,,,Shared,Communal,Small kitchen,,30 € mensili,33,whole estate,-2344485,,2,,4.0,
e607247760cc4f96bd84ee57fd12f7c7,22/01/2019,"Via Gaetano Casati 1, Torino",,Yes,2,,buono / abitabile,5,115m²,Unfurnished,no,Nothing,Communal,Livable,Yes,60 € mensili,259,whole estate,4blpv,,4,Yes,5.0,"Pozzo Strada, Parella"
1c6acb0a5bbb4fc59f79aad97327a01a,4/8/2019,"VIA PIGAFETTA,  Torino",,Yes,2,,nuovo / in costruzione,2,100m²,,,,Communal,,Yes,130 € mensili,313,whole estate,190331_id_5216,,4,,4.0,"Crocetta, San Secondo"
a6228dedda424b4eacc533a49a11f094,29/04/2019,Torino,,Yes,1,,buono / abitabile,4,70m²,Unfurnished,,Shared,Autonomous,Livable,Yes,90 € mensili,95,whole estate,I3/304 - 36051582,,3,Yes,4.0,"Barriera di Lanzo, Falchera, Barca, Bertolla"
7f0da6d338874b4888c1f3eb4a2ea92f,18/04/2019,"Via Lauro Rossi,  Torino",,Yes,2,,excellent/refurbished,multi-level,110m²,,,,Autonomous,Livable,,,198,whole estate,RG76 (2350136),,4,,1.0,
fdee382a7fc143d4b7be3eec1c880a35,27/02/2019,"via Andrea Doria,  Torino",,,,,excellent/refurbished,,140m²,Furnished,no,,Communal,,Yes,,Prezzosurichiesta,whole estate,RIFINITISSIMO (1182835),,,,,
f3fe189b2ffa45848048c04fd0a1fcf5,10/8/2019,"Via Nizza , 50,  Torino",Yes,,1,,,,71m²,,,,Autonomous,,,33 € mensili,250,,13009,,2,,,
d01d04f21b0b4d87a09c58d69e0a6e99,12/4/2019,"via nicola fabrizi, 71,  Torino",,Yes,2,,buono / abitabile,3,80m²,Unfurnished,no,Nothing,Autonomous,Livable,,80 € mensili,85,whole estate,21959395,,4,,4.0,"Pozzo Strada, Parella"
37084cf9c80a410eb32c8ed8dd63df84,4/8/2019,"VIA LAMARMORA,  Torino",,,2,,nuovo / in costruzione,,110m²,,,,Communal,,Yes,,283,whole estate,190208_id_4973,,3,,6.0,"Crocetta, San Secondo"
de635ecb4774435d8992f138ab707213,2/8/2019,"Corso Giulio Cesare 38, Torino",,Yes,1,,to be refurbished,3,97m²,Unfurnished,no,Nothing,Communal,Small kitchen,Yes,70 € mensili,98,,QUADRILOCALE CORSO GIULIO CESARE,,4,,6.0,"Aurora, Barriera di Milano, Rebaudengo"
a4c852926ab74e7a93868faed11b4c39,26/02/2019,"Corso CAIROLI, 22,  Torino",,Yes,3,,excellent/refurbished,1,254m²,Unfurnished,,Nothing,Autonomous,Livable,Yes,158 € mensili,1.320.000,,Val-Cairoli 220101VRG,,>5,Yes,3.0,
e19b16b8fa9d4cfd9e66e51722501746,9/8/2019,"Via Saluzzo,  Torino",,Yes,1,,to be refurbished,4,110m²,,,,Communal,Livable,Yes,65 € mensili,279,whole estate,Saluzzo,,5,,5.0,San Salvario
09acaf88ceb3402d8a4997bde734bc93,20/05/2019,"via botticelli  182,  Torino",,Yes,1,,to be refurbished,8,60m²,Unfurnished,no,Nothing,Communal,Livable,Yes,,65,,7627 (2446641),,2,,9.0,
e92e80c92e624a648ab80cf5ade0045a,30/05/2019,"Via Giordano Bruno 89, Torino",,Yes,1,,excellent/refurbished,6,56m²,,no,Nothing,Communal,,Yes,80 € mensili,89,whole estate,,,2,,6.0,"Lingotto, Nizza Millefonti"
f544303448fd49268f07af6d5cb323e5,17/07/2019,"Via Onorato Vigliani,  Torino",Yes,Yes,2,,excellent/refurbished,3,120m²,Partly Furnished,parking space,Shared,Communal,Livable,Yes,60 € mensili,280,whole estate,,,3,Yes,,Mirafiori Sud
80c239bf914f4a6f992b36f1e7b3edf5,30/07/2019,"via MONTE ROSA,  Torino",,Yes,1,,excellent/refurbished,3,73m²,Unfurnished,no,,Communal,Small kitchen,,,45,whole estate,TO029 (2551176),,3,,5.0,"Aurora, Barriera di Milano, Rebaudengo"
637bd6f20edd4850bb48a60fe0dad7f3,28/11/2018,"Via Venaria 62, Torino",,Yes,1,,buono / abitabile,3,50m²,Unfurnished,no,Nothing,Autonomous,Livable,,800 € mensili,31,whole estate,,,2,,4.0,"Le Vallette, Lucento, Madonna di Campagna"
